Date,Open,High,Low,AdjClose,Volume
8/7/2023,324.584,327.293,323.745,326.306,17948393.3
8/8/2023,323.191,324.962,319.277,322.292,22587914.91
8/9/2023,322.707,323.341,317.35,318.516,22634141.71
8/10/2023,322.258,324.477,317.479,319.208,20348252.29
8/11/2023,316.568,318.693,315.531,317.31,24639477.55
8/14/2023,317.685,320.324,316.392,320.305,19055769.56
8/15/2023,319.277,321.343,317.204,318.149,17164112.95
8/16/2023,317.774,321.36,316.787,317.378,20895973.24
8/17/2023,317.517,318.834,313.228,313.891,21459586.74
8/18/2023,311.523,315.377,308.612,313.494,24990746.76
8/21/2023,314.931,319.725,314.049,318.844,24268881.49
8/22/2023,322.43,322.999,318.428,319.419,16255358.88
8/23/2023,320.765,326.095,320.409,323.917,21367943.28
8/24/2023,329.711,329.84,316.943,316.953,23503136.31
8/25/2023,318.438,322.291,315.793,319.934,21890595.4
8/28/2023,322.587,323.073,318.686,320.646,14949498.85
8/29/2023,318.844,325.88,318.844,325.312,19468231.53
8/30/2023,325.57,326.698,323.367,325.688,15367065.71
8/31/2023,326.095,327.789,323.697,324.668,26662457.81
9/1/2023,328.185,328.859,323.697,325.56,15084312.54
9/5/2023,325.897,331.691,325.56,330.404,18730541.99
9/6/2023,330.236,331.306,327.065,329.74,17702761.05
9/7/2023,328.165,329.938,325.927,326.798,18556031.85
9/8/2023,326.976,332.989,326.353,331.116,19734316.47
9/11/2023,334.059,335.229,332.266,334.751,16741242.16
9/12/2023,332.647,333.613,328.353,328.64,17732752.96
9/13/2023,328.185,333.672,328.046,332.89,16701959.61
9/14/2023,335.949,337.645,333.395,335.505,20460045.19
9/15/2023,333.742,334.214,326.54,327.105,38038605.67
9/18/2023,324.708,327.283,323.282,325.956,16994515.25
9/19/2023,323.092,326.283,321.449,325.55,16671749.64
9/20/2023,326.403,326.481,317.488,317.744,21640658.77
9/21/2023,316.248,322.281,312.028,316.515,35898992.96
9/22/2023,318.289,318.418,313.168,314.019,21652128.97
9/25/2023,313.604,314.674,312.028,314.544,18005810.68
9/26/2023,312.157,312.9,307.095,309.196,26547997.12
9/27/2023,309.354,311.334,306.77,309.839,19594918.55
9/28/2023,308.056,312.504,306.53,310.681,19871004.84
9/29/2023,314.753,316.457,312.009,312.771,24377245.68
10/2/2023,313.296,318.852,312.207,318.764,20765888.17
10/3/2023,317.804,318.359,308.28,310.434,21233787.81
10/4/2023,311.068,317.02,311.038,315.946,20917455.89
10/5/2023,316.08,316.963,311.93,316.348,17127187.74
10/6/2023,313.564,326.085,313.316,324.173,25918112.49
10/9/2023,321.687,327.185,320.131,326.708,20080597.91
10/10/2023,327.838,327.977,324.578,325.293,20752853.21
10/11/2023,328.085,329.681,326.035,329.285,20254302.44
10/12/2023,327.447,330.482,325.618,328.036,19497011
10/13/2023,329.245,330.681,323.282,324.638,21286487.92
10/16/2023,327.927,332.97,327.481,329.501,22369052.63
10/17/2023,326.481,330.315,324.322,328.927,18513155.41
10/18/2023,329.355,332.425,325.203,326.995,23374087
10/19/2023,329.016,333.702,327.789,328.195,25290634.56
10/20/2023,328.591,328.79,322.38,323.588,25266046.63
10/23/2023,322.4,329.586,321.33,326.213,24606861.62
10/24/2023,328.175,328.71,324.509,327.412,31450237.37
10/25/2023,341.765,342.935,334.435,337.457,55578089.55
10/26/2023,337.328,338.408,323.857,324.797,38188773.18
10/27/2023,327.308,333.544,325.303,326.698,30140836.95
10/30/2023,330.266,336.248,328.7,334.129,23045467.17
10/31/2023,335.654,335.803,331.532,334.921,20458262.37
11/1/2023,336.585,344.142,336.446,342.806,28426967.22
11/2/2023,343.965,345.538,341.518,345.033,24579931.59
11/3/2023,346.333,351.046,344.053,349.471,23862767.67
11/6/2023,350.116,354.167,350.016,353.167,24055210.96
11/7/2023,356.009,359.041,354.257,357.129,26079939.99
11/8/2023,358.268,360.438,357.149,359.774,27022730.22
11/9/2023,358.883,361.349,356.962,357.288,25083944.89
11/10/2023,358.08,366.608,357.664,366.183,28332420.37
11/13/2023,364.747,364.994,362.449,363.221,20176831.67
11/14/2023,367.511,368.443,363.88,366.778,27947487.34
11/15/2023,368.524,370.36,364.385,366.927,27060951.32
11/16/2023,368.206,373.556,367.433,373.379,27385580.84
11/17/2023,370.837,371.591,364.276,367.104,40626918.91
11/20/2023,368.465,376.058,368.246,374.638,52921768.8
11/21/2023,372.883,373.43,368.366,370.301,28635689.6
11/22/2023,375.194,376.97,372.182,375.046,23535875.91
11/24/2023,374.53,375.164,372.352,374.628,10252748.67
11/27/2023,373.984,377.815,373.409,375.8,22345081.4
11/28/2023,375.542,380.157,375.353,379.86,20606057.73
11/29/2023,380.912,381.447,374.638,376.038,29179983.55
11/30/2023,375.681,377.269,372.683,376.098,30782896.96
12/1/2023,373.964,375.353,368.554,371.731,33287544.38
12/4/2023,366.361,366.778,360.206,366.401,32303070.25
12/5/2023,363.73,370.306,362.908,369.755,23237512.35
12/6/2023,370.768,371.403,365.299,366.062,21340468.8
12/7/2023,365.496,368.695,363.601,368.196,23291743.88
12/8/2023,366.459,371.681,365.496,371.451,20305077.74
12/11/2023,365.745,368.842,363.383,368.544,27915959.5
12/12/2023,368.097,371.641,367.71,371.601,25023990.24
12/13/2023,373.229,374.833,368.018,371.591,31187012.46
12/14/2023,370.539,370.985,361.428,363.214,43601084.26
12/15/2023,364.127,369.636,363.561,367.978,79089354.23
12/18/2023,366.708,370.232,365.943,369.884,21965917.1
