Date,Open,High,Low,AdjClose,Volume
10/15/2019,184.994,187.239,184.907,186.807,24589573
10/16/2019,186.19,186.817,185.759,186.347,21433370
10/17/2019,187.445,187.759,186.122,186.836,19851047
10/18/2019,186.563,186.956,184.073,185.034,28716089
10/21/2019,185.964,186.807,185.477,186.68,16439731
10/22/2019,187.327,187.681,185.132,185.191,23815871
10/23/2019,184.779,185.591,184.505,185.552,15744992
10/24/2019,186.906,187.475,186.053,187.357,19957128
10/25/2019,186.397,188.935,186.357,188.837,22280699
10/28/2019,189.74,190.965,189.72,190.721,19520036
10/29/2019,190.397,190.691,189.2,189.23,19237601
10/30/2019,189.592,190.474,188.504,190.151,22547146
10/31/2019,190.711,190.799,189.131,190.239,27765829
11/1/2019,191.062,191.965,190.779,191.955,22927930
11/4/2019,193.24,193.562,191.945,193.151,19699831
11/5/2019,193.387,193.581,192.613,193.25,15590152
11/6/2019,193.031,193.051,191.868,192.818,20434986
11/7/2019,193.787,194.731,192.905,193.465,18473763
11/8/2019,193.071,194.267,192.603,194.247,15821849
11/11/2019,193.27,194.064,192.992,193.985,10553645
11/12/2019,194.152,195.2,193.847,194.552,15309838
11/13/2019,193.867,194.79,193.737,194.602,16689810
11/14/2019,193.857,194.572,193.26,194.444,17669157
11/15/2019,195.59,195.886,195.001,195.886,19097583
11/18/2019,195.59,196.327,194.78,196.033,19070938
11/19/2019,196.749,196.749,195.57,196.307,17608947
11/20/2019,195.827,196.387,193.649,195.15,38026552
11/21/2019,194.943,195.071,194.093,194.711,18579428
11/22/2019,195.17,195.309,193.767,194.838,17815574
11/25/2019,195.65,197.16,195.65,197.12,18434771
11/26/2019,197.219,197.748,196.955,197.503,15345721
11/27/2019,198.002,198.897,197.768,198.877,17550129
11/29/2019,198.445,198.678,197.877,197.974,10209008
12/2/2019,197.983,198.051,194.79,195.964,29132497
12/3/2019,193.357,194.503,187.054,194.424,32555735
12/4/2019,195.475,195.886,195.14,195.417,15888397
12/5/2019,196.092,196.092,194.847,195.808,15579709
12/6/2019,197.15,198.022,197.051,197.877,17157970
12/9/2019,197.523,198.455,196.888,196.975,14536895
12/10/2019,197.071,197.758,196.377,196.808,22635619
12/11/2019,197.268,198.061,196.945,197.857,19577487
12/12/2019,197.659,200.122,197.387,199.347,33880969
12/13/2019,199.198,200.69,198.807,199.993,33704613
12/16/2019,201.267,202.259,201.247,202.012,22134692
12/17/2019,202.23,202.434,201.797,202.13,16611393
12/18/2019,202.327,202.837,202.072,202.278,16048014
12/19/2019,202.366,203.61,202.347,203.553,18535615
12/20/2019,204.444,205.132,203.925,204.347,28686940
12/23/2019,205.102,205.218,204.717,204.885,24601109
12/24/2019,205.043,205.16,204.532,204.993,7328046
12/26/2019,205.326,206.846,205.296,206.828,17737884
12/27/2019,207.552,207.562,206.091,206.649,18753955
12/30/2019,206.551,206.669,204.258,205.276,22565970
12/31/2019,204.708,205.817,204.297,205.669,18815303
1/2/2020,207.404,209.119,207.011,209.119,32060659
1/3/2020,206.335,208.443,206.325,207.208,28460997
1/6/2020,205.552,208.559,205.306,208.531,22459573
1/7/2020,208.609,209.099,207.845,208.501,23900581
1/8/2020,208.443,211.03,208.14,210.062,27356527
1/9/2020,211.777,212.257,210.611,211.854,24438423
1/10/2020,212.591,212.699,210.933,211.306,22653543
1/13/2020,212.16,213.768,211.844,213.738,23616422
1/14/2020,213.54,213.991,212.571,212.893,25401899
1/15/2020,212.991,213.981,212.297,212.982,26610051
1/16/2020,214.021,215.071,213.59,215.032,19439020
1/17/2020,215.961,216.267,214.873,216.089,25145357
1/21/2020,215.461,216.54,215.392,216.001,21859269
1/22/2020,217.061,217.814,216.297,216.57,21435588
1/23/2020,216.413,217.365,215.431,217.266,27389505
1/24/2020,218.257,218.509,214.443,215.431,38698759
1/27/2020,210.62,212.131,210.092,210.991,43689481
1/28/2020,212.432,214.725,211.923,214.228,27633215
1/29/2020,215.392,215.659,213.62,214.581,30043074
1/30/2020,213.169,215.431,212.521,215.335,40902241
1/31/2020,216.207,216.267,211.169,211.933,53769691
2/3/2020,212.952,215.609,212.806,215.131,26327042
2/4/2020,218.051,220.432,217.336,220.061,31726051
2/5/2020,222.706,222.736,219.454,220.778,39834126
2/6/2020,221.305,222.736,220.538,222.679,23224618
2/7/2020,221.678,222.923,221.077,221.717,26757716
2/10/2020,220.973,224.412,220.924,224.402,22203146
2/11/2020,225.609,226.394,223.844,224.442,31216192
2/12/2020,225.736,226.735,225.207,226.628,25296392
2/13/2020,225.04,227.265,224.786,226.345,23541020
2/14/2020,226.638,227.196,225.942,226.993,24228825
2/18/2020,225.863,227.501,225.649,227.078,25348045
2/19/2020,228.373,229.716,228.157,229.255,22980025
2/20/2020,228.755,229.226,224.314,227.118,44040530
2/21/2020,226.03,226.384,221.833,222.756,68285963
2/24/2020,214.611,216.932,213.07,214.168,87372467
2/25/2020,215.913,216.68,207.737,208.346,101038661
2/26/2020,209.591,213.09,207.894,209.404,83110966
2/27/2020,204.148,209.356,198.797,198.936,125930151
2/28/2020,192.425,200.404,191.689,199.09,154279356
3/2/2020,202.072,209.494,199.228,209.346,116741828
3/3/2020,210.022,212.442,200.848,202.659,136402729
3/4/2020,206.365,211.218,204.463,211.109,75550516
3/5/2020,205.748,209.296,203.257,204.678,81359234
3/6/2020,197.993,202.337,196.287,201.237,92857207
3/9/2020,187.17,194.611,185.848,187.259,120349546
3/10/2020,194.562,197.629,187.367,197.445,103991216
3/11/2020,192.838,194.207,186.455,188.846,92175359
3/12/2020,176.132,184.555,171.173,171.534,142467710
3/13/2020,180.965,188.132,172.319,186.073,139429906
3/16/2020,168.477,178.661,163.654,163.79,95158256
3/17/2020,169.741,178.379,164.25,176.182,125345632
3/18/2020,165.997,173.379,161.359,170.838,118005419
3/19/2020,169.957,177.506,166.017,171.87,124972846
